Episode,AgentID,FinalX,FinalY,TotalReward,FoodCollected,CollisionCount,EpisodeLength,RandomActions,GreedyActions
688,0,7,5,85,27,3,200,43,157
688,1,1,4,217,39,3,200,40,160
688,2,6,0,427,57,0,200,46,154
689,0,1,6,102,34,18,200,41,159
689,1,8,1,58,30,18,200,43,157
689,2,7,6,200,40,10,200,36,164
690,0,9,6,162,34,3,200,35,165
690,1,2,8,394,54,0,200,41,159
690,2,9,4,96,28,3,200,46,154
691,0,5,7,191,41,15,200,43,157
691,1,4,8,255,45,10,200,38,162
691,2,5,7,18,26,17,200,34,166
692,0,5,8,236,40,1,200,32,168
692,1,3,0,213,39,4,200,44,156
692,2,7,7,154,34,5,200,41,159
693,0,3,8,176,36,5,200,41,159
693,1,7,0,65,27,8,200,42,158
693,2,3,4,151,33,3,200,36,164
694,0,1,7,103,29,4,200,37,163
694,1,4,4,194,38,6,200,40,160
694,2,6,3,222,42,10,200,39,161
695,0,2,7,221,39,2,200,43,157
695,1,2,2,283,45,3,200,37,163
695,2,6,1,22,22,5,200,38,162
696,0,4,9,86,30,11,200,46,154
696,1,2,0,357,55,12,200,39,161
696,2,3,9,357,51,1,200,35,165
697,0,6,7,-176,8,16,200,33,167
697,1,1,5,31,21,0,200,46,154
697,2,9,6,-88,16,16,200,35,165
698,0,7,8,62,26,6,200,45,155
698,1,2,6,236,40,1,200,50,150
698,2,3,5,198,38,5,200,40,160
699,0,1,8,109,35,19,200,35,165
699,1,1,7,160,40,20,200,38,162
699,2,8,0,77,35,27,200,43,157
700,0,2,7,119,33,11,200,35,165
700,1,5,4,185,35,0,200,35,165
700,2,8,6,141,35,11,200,36,164
701,0,2,7,241,43,8,200,51,149
701,1,2,4,182,42,20,200,45,155
701,2,2,6,8,24,14,200,40,160
702,0,9,7,207,37,0,200,36,164
702,1,0,2,50,26,9,200,36,164
702,2,1,3,39,25,9,200,32,168
703,0,5,1,-43,23,24,200,47,153
703,1,4,6,204,44,20,200,42,158
703,2,5,0,338,54,14,200,42,158
704,0,6,6,41,23,3,200,46,154
704,1,1,5,112,32,10,200,35,165
704,2,5,0,67,29,13,200,32,168
705,0,1,8,166,38,13,200,35,165
705,1,3,8,76,32,19,200,32,168
705,2,6,2,106,30,6,200,38,162
706,0,8,7,148,32,1,200,35,165
706,1,9,1,383,53,0,200,48,152
706,2,2,3,115,29,1,200,41,159
707,0,7,8,318,50,8,200,49,151
707,1,1,0,176,40,16,200,31,169
707,2,6,4,288,48,10,200,44,156
708,0,3,8,-8,20,7,200,45,155
708,1,9,3,-44,20,16,200,45,155
708,2,4,6,61,27,9,200,36,164
709,0,6,8,291,45,1,200,42,158
709,1,2,1,42,26,11,200,43,157
709,2,8,1,123,33,10,200,51,149
710,0,7,6,158,34,4,200,51,149
710,1,5,4,263,45,8,200,39,161
710,2,4,7,321,51,10,200,36,164
711,0,6,7,53,27,11,200,40,160
711,1,1,1,146,34,7,200,37,163
711,2,6,4,-35,19,11,200,36,164
712,0,9,2,170,34,1,200,38,162
712,1,4,0,325,51,9,200,44,156
712,2,3,1,255,45,10,200,36,164
713,0,6,7,187,37,5,200,31,169
713,1,9,3,349,51,3,200,38,162
713,2,3,7,265,43,2,200,38,162
714,0,7,7,85,27,3,200,37,163
714,1,3,2,303,49,9,200,39,161
714,2,2,4,271,45,6,200,46,154
715,0,2,3,203,37,1,200,41,159
715,1,0,5,286,46,5,200,42,158
715,2,6,7,235,41,4,200,34,166
716,0,6,2,110,38,27,200,34,166
716,1,0,3,53,31,22,200,43,157
716,2,5,6,120,32,8,200,31,169
717,0,8,8,207,37,0,200,30,170
717,1,6,1,216,40,6,200,37,163
717,2,3,4,172,36,6,200,45,155
718,0,8,6,18,22,6,200,38,162
718,1,1,2,230,42,8,200,42,158
718,2,4,7,170,38,12,200,52,148
719,0,6,1,243,45,13,200,39,161
719,1,9,8,207,37,0,200,40,160
719,2,0,9,133,35,13,200,36,164
720,0,7,4,100,28,2,200,50,150
720,1,3,3,139,33,6,200,36,164
720,2,8,7,318,50,8,200,33,167
721,0,6,3,241,43,8,200,46,154
721,1,5,4,378,54,4,200,33,167
721,2,5,9,180,36,4,200,43,157
722,0,5,8,43,25,8,200,43,157
722,1,1,8,244,44,10,200,39,161
722,2,9,2,378,54,4,200,39,161
723,0,2,7,140,32,3,200,42,158
723,1,0,2,254,46,13,200,39,161
723,2,6,2,167,37,10,200,40,160
724,0,5,8,318,50,8,200,37,163
724,1,6,0,144,32,2,200,31,169
724,2,8,4,106,30,6,200,34,166
725,0,8,5,185,35,0,200,45,155
725,1,2,1,301,47,4,200,40,160
725,2,3,6,136,32,4,200,40,160
726,0,1,8,116,32,9,200,27,173
726,1,0,0,138,34,9,200,40,160
726,2,5,9,218,38,0,200,48,152
727,0,2,6,301,47,4,200,27,173
727,1,0,2,329,51,8,200,42,158
727,2,9,2,257,43,4,200,50,150
728,0,3,1,202,42,15,200,41,159
728,1,1,0,324,48,1,200,40,160
728,2,6,4,206,42,14,200,46,154
729,0,6,3,76,32,19,200,33,167
729,1,4,1,94,30,9,200,35,165
729,2,9,5,112,32,10,200,39,161
730,0,6,6,42,26,11,200,42,158
730,1,2,0,295,45,0,200,44,156
730,2,7,8,53,27,11,200,46,154
731,0,5,6,246,42,4,200,44,156
731,1,4,4,235,41,4,200,44,156
731,2,6,7,197,39,8,200,54,146
732,0,6,0,-106,22,37,200,41,159
732,1,5,6,31,29,22,200,38,162
732,2,2,7,81,31,15,200,52,148
733,0,5,5,327,49,3,200,35,165
733,1,3,1,265,43,2,200,46,154
733,2,4,6,220,40,5,200,54,146
734,0,8,2,249,43,6,200,46,154
734,1,8,8,-4,20,6,200,45,155
734,2,4,4,295,45,0,200,34,166
735,0,1,8,196,40,11,200,36,164
735,1,1,1,311,49,7,200,36,164
735,2,8,5,194,42,17,200,38,162
736,0,1,8,126,34,12,200,44,156
736,1,3,4,388,56,7,200,39,161
736,2,4,7,355,53,7,200,36,164
737,0,8,3,223,41,7,200,50,150
737,1,4,0,230,42,8,200,35,165
737,2,3,2,305,47,3,200,50,150
738,0,5,6,6,26,20,200,39,161
738,1,3,3,123,37,21,200,48,152
738,2,8,2,46,30,21,200,42,158
739,0,0,7,152,32,0,200,35,165
739,1,5,7,141,31,0,200,52,148
739,2,7,9,174,34,0,200,40,160
740,0,2,7,-9,25,21,200,43,157
740,1,6,6,46,30,21,200,49,151
740,2,8,1,319,49,5,200,34,166
741,0,7,6,39,33,31,200,38,162
741,1,2,4,-27,27,31,200,40,160
741,2,4,2,295,45,0,200,41,159
742,0,5,5,148,36,12,200,57,143
742,1,2,1,53,23,0,200,32,168
742,2,9,5,137,35,12,200,35,165
743,0,5,7,182,38,9,200,37,163
743,1,6,4,412,56,1,200,40,160
743,2,4,2,65,27,8,200,47,153
744,0,7,7,163,37,11,200,48,152
744,1,1,1,340,52,8,200,40,160
744,2,7,1,12,24,13,200,35,165
745,0,0,9,168,36,7,200,37,163
745,1,2,1,65,31,19,200,37,163
745,2,7,3,137,35,12,200,43,157
746,0,1,8,268,44,4,200,39,161
746,1,7,9,339,53,11,200,37,163
746,2,0,8,226,42,9,200,39,161
747,0,4,6,243,45,13,200,45,155
747,1,5,7,172,40,17,200,30,170
747,2,5,8,235,49,26,200,22,178
748,0,7,1,186,38,8,200,38,162
748,1,8,6,279,49,15,200,39,161
748,2,8,1,267,45,7,200,38,162
749,0,1,2,194,38,6,200,44,156
749,1,1,3,140,32,3,200,34,166
749,2,9,8,237,43,9,200,42,158
750,0,3,8,89,31,13,200,38,162
750,1,4,3,177,39,13,200,37,163
750,2,9,5,150,34,6,200,43,157
751,0,4,5,118,34,14,200,40,160
751,1,7,6,162,34,3,200,42,158
751,2,8,1,128,36,17,200,39,161
752,0,9,6,257,43,4,200,41,159
752,1,4,4,367,53,4,200,39,161
752,2,8,1,287,45,2,200,43,157
753,0,2,3,80,32,18,200,36,164
753,1,6,7,234,42,7,200,33,167
753,2,9,8,129,35,14,200,50,150
754,0,7,3,94,30,9,200,39,161
754,1,2,4,61,27,9,200,52,148
754,2,7,4,174,34,0,200,36,164
755,0,6,5,199,37,2,200,35,165
755,1,1,6,147,33,4,200,41,159
755,2,3,6,78,26,2,200,28,172
756,0,7,3,190,38,7,200,37,163
756,1,6,9,210,38,2,200,41,159
756,2,7,8,47,25,7,200,42,158
757,0,4,6,240,40,0,200,37,163
757,1,3,0,97,27,0,200,37,163
757,2,6,5,97,27,0,200,47,153
758,0,4,8,89,27,2,200,47,153
758,1,2,0,324,48,1,200,37,163
758,2,0,7,107,29,3,200,40,160
759,0,8,6,112,32,10,200,42,158
759,1,2,7,211,45,21,200,45,155
759,2,3,6,141,35,11,200,41,159
760,0,1,6,124,32,7,200,36,164
760,1,3,6,215,41,9,200,40,160
760,2,5,9,131,33,8,200,44,156
761,0,1,9,133,35,13,200,30,170
761,1,5,8,261,47,14,200,45,155
761,2,3,4,162,34,3,200,45,155
762,0,6,5,254,42,2,200,43,157
762,1,3,3,215,41,9,200,38,162
762,2,5,1,174,38,11,200,39,161
763,0,8,7,210,38,2,200,37,163
763,1,1,3,227,41,6,200,48,152
763,2,6,8,301,47,4,200,38,162
764,0,0,4,334,50,4,200,33,167
764,1,0,7,316,48,3,200,36,164
764,2,6,5,217,39,3,200,39,161
765,0,4,1,-21,21,13,200,46,154
765,1,0,2,280,44,1,200,40,160
765,2,3,9,1,23,13,200,43,157
766,0,1,7,256,48,18,200,42,158
766,1,7,8,174,38,11,200,44,156
766,2,8,9,212,40,7,200,38,162
767,0,6,6,132,32,5,200,42,158
767,1,8,1,239,41,3,200,38,162
767,2,6,7,32,24,8,200,43,157
768,0,5,2,-101,17,22,200,50,150
768,1,7,0,-40,20,15,200,27,173
768,2,7,4,-70,22,28,200,43,157
769,0,8,6,86,26,0,200,36,164
769,1,5,4,170,34,1,200,41,159
769,2,6,1,324,48,1,200,47,153
770,0,6,8,90,30,10,200,40,160
770,1,3,1,98,30,8,200,46,154
770,2,0,8,126,34,12,200,48,152
771,0,5,7,11,29,27,200,34,166
771,1,5,3,166,46,35,200,41,159
771,2,7,8,120,32,8,200,42,158
772,0,3,9,118,30,3,200,39,161
772,1,2,1,62,26,6,200,49,151
772,2,4,1,113,31,7,200,35,165
773,0,7,6,174,38,11,200,32,168
773,1,6,6,193,39,9,200,32,168
773,2,3,7,177,35,2,200,43,157
774,0,0,6,243,41,2,200,36,164
774,1,6,0,159,37,12,200,32,168
774,2,9,3,137,35,12,200,35,165
775,0,0,3,27,25,12,200,30,170
775,1,7,0,249,43,6,200,39,161
775,2,8,6,348,52,6,200,42,158
776,0,5,8,84,28,6,200,34,166
776,1,3,4,230,42,8,200,25,175
776,2,2,7,169,35,4,200,41,159
777,0,2,3,166,34,2,200,41,159
777,1,7,3,247,41,1,200,40,160
777,2,3,7,129,31,3,200,37,163
778,0,8,7,214,42,12,200,38,162
778,1,2,0,242,46,16,200,38,162
778,2,7,6,323,49,4,200,40,160
779,0,9,1,68,28,10,200,37,163
779,1,1,0,352,52,5,200,45,155
779,2,4,8,132,32,5,200,39,161
780,0,8,8,284,44,0,200,36,164
780,1,5,6,273,43,0,200,43,157
780,2,7,4,295,45,0,200,36,164
781,0,6,3,301,51,15,200,34,166
781,1,9,1,125,31,4,200,41,159
781,2,6,4,185,39,11,200,46,154
782,0,3,3,22,26,16,200,49,151
782,1,2,2,207,41,11,200,49,151
782,2,2,7,88,28,5,200,43,157
783,0,2,6,128,32,6,200,35,165
783,1,4,2,284,44,0,200,52,148
783,2,4,1,161,35,6,200,46,154
784,0,0,8,174,34,0,200,40,160
784,1,8,0,252,44,8,200,38,162
784,2,8,9,43,25,8,200,36,164
785,0,2,6,83,29,9,200,37,163
785,1,1,0,113,31,7,200,46,154
785,2,3,7,48,24,4,200,46,154
786,0,0,9,-63,23,29,200,36,164
786,1,1,3,130,38,22,200,34,166
786,2,3,0,191,45,26,200,41,159
787,0,6,2,162,34,3,200,33,167
787,1,3,4,-21,17,2,200,37,163
787,2,8,8,280,44,1,200,28,172
788,0,3,9,231,41,5,200,44,156
788,1,0,3,404,56,3,200,40,160
788,2,4,7,120,32,8,200,39,161
789,0,5,4,98,30,8,200,43,157
789,1,3,4,284,44,0,200,35,165
789,2,4,8,131,33,8,200,50,150
790,0,1,7,91,33,18,200,39,161
790,1,1,1,194,38,6,200,37,163
790,2,5,7,214,42,12,200,41,159
791,0,8,7,88,32,16,200,45,155
791,1,0,6,203,37,1,200,44,156
791,2,0,3,81,31,15,200,51,149
792,0,7,4,276,44,2,200,43,157
792,1,2,5,245,43,7,200,36,164
792,2,7,8,220,40,5,200,43,157
793,0,0,8,313,47,1,200,37,163
793,1,3,4,49,27,12,200,36,164
793,2,6,7,251,45,11,200,37,163
794,0,9,7,163,33,0,200,39,161
794,1,4,4,192,36,1,200,40,160
794,2,8,8,-94,10,1,200,40,160
795,0,6,3,225,43,12,200,42,158
795,1,2,5,-10,26,24,200,41,159
795,2,5,7,16,32,34,200,43,157
796,0,8,5,306,46,0,200,41,159
796,1,3,1,416,56,0,200,33,167
796,2,1,9,273,43,0,200,41,159
797,0,7,4,346,50,1,200,30,170
797,1,5,3,449,59,0,200,34,166
797,2,8,5,192,36,1,200,40,160
798,0,4,6,183,37,6,200,38,162
798,1,5,5,301,47,4,200,40,160
798,2,3,4,211,41,10,200,47,153
799,0,5,6,175,37,8,200,29,171
799,1,5,5,158,34,4,200,35,165
799,2,8,3,126,34,12,200,37,163
800,0,3,3,10,22,8,200,35,165
800,1,9,4,346,50,1,200,42,158
800,2,3,8,160,36,9,200,43,157
801,0,7,7,261,43,3,200,38,162
801,1,4,9,241,43,8,200,34,166
801,2,1,6,275,45,5,200,52,148
802,0,0,5,75,25,0,200,36,164
802,1,2,2,273,43,0,200,47,153
802,2,5,9,284,44,0,200,35,165
803,0,6,1,221,39,2,200,38,162
803,1,2,3,320,48,2,200,40,160
803,2,2,8,243,41,2,200,39,161
804,0,5,9,184,36,3,200,42,158
804,1,2,0,195,37,3,200,43,157
804,2,7,8,130,30,0,200,39,161
805,0,4,9,157,35,7,200,35,165
805,1,7,0,196,36,0,200,36,164
805,2,4,8,223,41,7,200,42,158
806,0,8,4,217,43,14,200,42,158
806,1,9,0,61,27,9,200,37,163
806,2,9,5,86,30,11,200,46,154
807,0,4,5,127,33,9,200,37,163
807,1,0,7,273,43,0,200,44,156
807,2,7,7,248,44,9,200,44,156
808,0,6,3,181,35,1,200,41,159
808,1,5,1,357,51,1,200,44,156
808,2,7,7,97,27,0,200,45,155
809,0,6,8,3,25,18,200,35,165
809,1,4,2,174,42,22,200,38,162
809,2,2,8,241,47,19,200,48,152
810,0,9,3,78,26,2,200,37,163
810,1,3,2,313,47,1,200,40,160
810,2,5,4,151,33,3,200,44,156
811,0,5,8,167,37,10,200,34,166
811,1,3,1,78,34,24,200,47,153
811,2,4,6,206,42,14,200,35,165
812,0,7,7,191,37,4,200,40,160
812,1,4,4,200,40,10,200,41,159
812,2,5,0,227,41,6,200,45,155
813,0,8,7,60,24,1,200,47,153
813,1,2,1,274,46,8,200,43,157
813,2,3,7,179,37,7,200,38,162
814,0,7,5,199,37,2,200,37,163
814,1,2,4,158,34,4,200,51,149
814,2,6,7,117,31,6,200,44,156
815,0,5,0,132,32,5,200,45,155
815,1,5,1,181,35,1,200,44,156
815,2,7,1,128,32,6,200,29,171
816,0,6,8,19,21,3,200,43,157
816,1,1,4,218,38,0,200,42,158
816,2,2,6,173,35,3,200,38,162
817,0,7,3,171,41,20,200,41,159
817,1,1,3,147,37,15,200,34,166
817,2,9,5,162,42,25,200,38,162
818,0,1,9,142,34,8,200,35,165
818,1,2,2,196,36,0,200,32,168
818,2,7,4,153,35,8,200,45,155
819,0,1,9,166,34,2,200,44,156
819,1,4,4,153,35,8,200,39,161
819,2,5,1,79,29,10,200,31,169
820,0,5,9,198,38,5,200,36,164
820,1,8,3,38,22,1,200,40,160
820,2,2,3,246,42,4,200,41,159
821,0,6,6,192,36,1,200,35,165
821,1,5,6,264,44,5,200,41,159
821,2,8,8,81,27,4,200,41,159
822,0,6,6,203,37,1,200,43,157
822,1,4,4,267,45,7,200,42,158
822,2,4,0,205,39,6,200,43,157
823,0,3,2,120,36,19,200,44,156
823,1,5,6,241,47,19,200,26,174
823,2,6,7,111,37,24,200,41,159
824,0,1,6,219,41,8,200,48,152
824,1,2,4,177,35,2,200,45,155
824,2,2,7,156,36,10,200,46,154
825,0,4,6,108,32,11,200,40,160
825,1,2,1,225,43,12,200,39,161
825,2,3,2,231,41,5,200,35,165
826,0,5,9,191,37,4,200,37,163
826,1,2,0,206,38,3,200,43,157
826,2,4,4,179,37,7,200,45,155
827,0,8,8,39,25,9,200,36,164
827,1,5,8,67,33,24,200,43,157
827,2,8,0,39,29,20,200,41,159
828,0,6,4,145,35,10,200,34,166
828,1,3,3,259,45,9,200,46,154
828,2,3,8,62,30,17,200,48,152
829,0,5,3,76,28,8,200,37,163
829,1,8,0,318,50,8,200,37,163
829,2,8,1,405,55,0,200,36,164
830,0,8,8,75,29,11,200,36,164
830,1,4,5,66,30,16,200,36,164
830,2,9,2,33,23,5,200,38,162
831,0,6,3,155,41,24,200,48,152
831,1,8,1,100,32,13,200,46,154
831,2,4,6,47,29,18,200,42,158
832,0,6,7,315,49,6,200,42,158
832,1,6,8,216,40,6,200,40,160
832,2,7,5,416,56,0,200,49,151
833,0,8,8,171,37,9,200,31,169
833,1,4,6,87,33,19,200,38,162
833,2,4,2,90,34,21,200,42,158
834,0,3,1,214,38,1,200,43,157
834,1,9,9,-200,0,0,200,43,157
834,2,6,5,390,54,1,200,50,150
835,0,7,7,192,36,1,200,42,158
835,1,1,2,228,40,3,200,40,160
835,2,4,9,276,44,2,200,39,161
836,0,9,2,221,39,2,200,29,171
836,1,7,4,307,49,8,200,53,147
836,2,8,9,194,38,6,200,30,170
837,0,3,6,285,51,19,200,43,157
837,1,3,4,232,44,13,200,41,159
837,2,8,7,159,37,12,200,49,151
838,0,7,5,240,44,11,200,52,148
838,1,2,3,206,38,3,200,46,154
838,2,8,8,107,33,14,200,42,158
839,0,6,4,158,38,15,200,36,164
839,1,4,1,193,39,9,200,38,162
839,2,7,5,241,43,8,200,41,159
840,0,4,7,299,49,10,200,43,157
840,1,4,0,329,51,8,200,39,161
840,2,5,6,290,46,4,200,38,162
841,0,7,6,156,36,10,200,41,159
841,1,1,3,333,51,7,200,37,163
841,2,4,8,114,34,15,200,38,162
842,0,5,3,122,30,2,200,46,154
842,1,2,6,86,26,0,200,37,163
842,2,6,4,232,40,2,200,39,161
843,0,9,9,185,39,11,200,37,163
843,1,9,2,294,46,3,200,43,157
843,2,5,6,206,42,14,200,35,165
844,0,3,8,141,35,11,200,38,162
844,1,2,6,97,31,11,200,34,166
844,2,3,0,83,33,20,200,36,164
845,0,8,7,71,25,1,200,46,154
845,1,4,5,191,37,4,200,37,163
845,2,5,6,22,22,5,200,37,163
846,0,6,9,257,43,4,200,30,170
846,1,4,2,127,33,9,200,36,164
846,2,8,9,88,28,5,200,38,162
847,0,5,2,211,41,10,200,35,165
847,1,2,5,163,33,0,200,41,159
847,2,6,0,79,29,10,200,36,164
848,0,3,5,104,32,12,200,37,163
848,1,5,2,221,43,13,200,41,159
848,2,6,6,-2,22,11,200,39,161
849,0,7,6,111,29,2,200,40,160
849,1,7,1,143,33,5,200,39,161
849,2,5,3,168,36,7,200,35,165
850,0,9,7,229,39,0,200,48,152
850,1,3,4,108,28,0,200,43,157
850,2,8,0,119,29,0,200,42,158
851,0,6,4,119,29,0,200,49,151
851,1,7,8,126,30,1,200,38,162
851,2,9,2,126,30,1,200,40,160
852,0,1,5,234,42,7,200,33,167
852,1,3,2,99,33,16,200,43,157
852,2,5,6,72,28,9,200,51,149
853,0,1,2,175,37,8,200,56,144
853,1,7,1,171,37,9,200,35,165
853,2,6,5,183,41,17,200,48,152
854,0,5,7,185,35,0,200,40,160
854,1,3,5,265,43,2,200,40,160
854,2,6,4,254,42,2,200,45,155
855,0,4,9,57,27,10,200,37,163
855,1,3,2,60,28,12,200,42,158
855,2,8,4,18,26,17,200,43,157
856,0,7,3,196,36,0,200,35,165
856,1,2,1,262,42,0,200,36,164
856,2,8,8,141,31,0,200,45,155
857,0,6,9,95,29,6,200,50,150
857,1,6,6,120,32,8,200,48,152
857,2,9,7,78,26,2,200,43,157
858,0,7,8,221,39,2,200,45,155
858,1,3,3,251,41,0,200,46,154
858,2,2,7,56,24,2,200,51,149
859,0,3,7,250,42,3,200,40,160
859,1,2,4,179,37,7,200,41,159
859,2,2,6,249,43,6,200,41,159
860,0,4,7,306,46,0,200,36,164
860,1,5,2,126,30,1,200,43,157
860,2,1,2,181,35,1,200,44,156
861,0,8,8,121,35,16,200,31,169
861,1,3,3,333,51,7,200,37,163
861,2,2,4,100,32,13,200,49,151
862,0,7,3,304,48,6,200,37,163
862,1,2,4,203,37,1,200,34,166
862,2,7,8,176,36,5,200,53,147
863,0,5,1,130,34,11,200,38,162
863,1,6,4,284,44,0,200,35,165
863,2,7,8,108,32,11,200,28,172
864,0,7,5,119,37,22,200,39,161
864,1,4,3,95,29,6,200,33,167
864,2,2,6,99,33,16,200,43,157
865,0,6,5,100,32,13,200,44,156
865,1,6,2,45,23,2,200,50,150
865,2,0,2,152,36,11,200,37,163
866,0,1,2,11,21,5,200,41,159
866,1,3,1,26,22,4,200,49,151
866,2,3,7,93,27,1,200,42,158
867,0,1,4,228,44,14,200,40,160
867,1,3,7,342,54,13,200,39,161
867,2,7,1,181,39,12,200,42,158
868,0,8,9,360,52,3,200,39,161
868,1,3,5,427,57,0,200,45,155
868,2,9,5,305,47,3,200,38,162
869,0,7,6,382,54,3,200,37,163
869,1,8,3,54,26,8,200,34,166
869,2,7,3,160,36,9,200,43,157
870,0,8,4,184,36,3,200,49,151
870,1,3,3,135,33,7,200,46,154
870,2,2,4,279,45,4,200,30,170
871,0,5,9,57,27,10,200,40,160
871,1,1,3,165,35,5,200,38,162
871,2,0,3,26,26,15,200,46,154
872,0,8,5,139,33,6,200,38,162
872,1,4,4,80,28,7,200,43,157
872,2,8,8,60,24,1,200,43,157
873,0,2,7,100,28,2,200,40,160
873,1,2,4,363,53,5,200,40,160
873,2,8,6,289,47,7,200,46,154
874,0,1,4,122,30,2,200,32,168
874,1,0,2,184,36,3,200,46,154
874,2,6,7,121,31,5,200,46,154
875,0,4,9,319,49,5,200,26,174
875,1,2,3,306,46,0,200,44,156
875,2,8,1,121,31,5,200,50,150
876,0,9,6,262,42,0,200,33,167
876,1,1,4,291,45,1,200,34,166
876,2,8,2,280,44,1,200,44,156
877,0,8,6,180,36,4,200,49,151
877,1,1,4,286,46,5,200,37,163
877,2,8,2,116,32,9,200,38,162
878,0,4,9,185,43,22,200,37,163
878,1,3,2,324,52,12,200,38,162
878,2,8,5,310,50,10,200,33,167
879,0,6,3,250,42,3,200,40,160
879,1,3,3,195,37,3,200,35,165
879,2,4,8,295,45,0,200,35,165
880,0,5,7,179,37,7,200,32,168
880,1,7,1,110,34,16,200,45,155
880,2,3,9,94,30,9,200,43,157
881,0,1,9,157,35,7,200,36,164
881,1,3,5,176,36,5,200,42,158
881,2,8,5,246,42,4,200,45,155
882,0,3,7,192,36,1,200,48,152
882,1,4,2,218,38,0,200,43,157
882,2,7,4,203,37,1,200,36,164
883,0,7,6,188,40,13,200,40,160
883,1,2,3,338,50,3,200,30,170
883,2,6,3,156,36,10,200,40,160
884,0,1,8,70,26,4,200,46,154
884,1,7,0,52,28,14,200,47,153
884,2,9,6,68,28,10,200,37,163
885,0,4,5,225,39,1,200,57,143
885,1,7,5,239,41,3,200,41,159
885,2,5,7,4,20,4,200,39,161
886,0,8,7,232,40,2,200,42,158
886,1,3,0,295,45,0,200,42,158
886,2,0,1,254,42,2,200,38,162
887,0,5,5,166,34,2,200,43,157
887,1,3,3,157,35,7,200,27,173
887,2,5,2,204,40,9,200,43,157
888,0,7,7,75,25,0,200,43,157
888,1,1,4,379,53,1,200,43,157
888,2,7,3,302,46,1,200,40,160
889,0,7,2,230,42,8,200,46,154
889,1,4,4,163,33,0,200,44,156
889,2,2,6,186,38,8,200,44,156
890,0,8,8,131,33,8,200,42,158
890,1,0,3,243,45,13,200,42,158
890,2,9,4,149,35,9,200,40,160
891,0,7,2,61,27,9,200,48,152
891,1,8,1,92,36,26,200,31,169
891,2,7,6,73,31,17,200,34,166
892,0,1,0,207,37,0,200,42,158
892,1,6,4,218,38,0,200,50,150
892,2,1,6,119,29,0,200,43,157
893,0,8,8,300,48,7,200,37,163
893,1,5,6,250,42,3,200,42,158
893,2,7,1,189,39,10,200,37,163
894,0,6,5,234,42,7,200,47,153
894,1,6,4,141,31,0,200,43,157
894,2,7,6,234,42,7,200,32,168
895,0,9,6,48,24,4,200,47,153
895,1,4,2,193,39,9,200,43,157
895,2,3,6,132,32,5,200,45,155
896,0,1,5,80,28,7,200,33,167
896,1,4,2,33,23,5,200,38,162
896,2,6,3,236,44,12,200,47,153
897,0,3,8,65,31,19,200,41,159
897,1,3,3,70,30,15,200,36,164
897,2,6,3,-7,19,4,200,40,160
898,0,6,6,115,29,1,200,32,168
898,1,2,6,295,45,0,200,49,151
898,2,8,8,148,32,1,200,38,162
899,0,2,7,185,35,0,200,32,168
899,1,1,1,196,36,0,200,39,161
899,2,3,7,273,43,0,200,41,159
900,0,2,9,-10,22,13,200,39,161
900,1,4,2,138,34,9,200,32,168
900,2,9,8,268,44,4,200,43,157
901,0,7,9,99,29,5,200,37,163
901,1,7,5,111,33,13,200,40,160
901,2,1,5,79,29,10,200,38,162
902,0,9,7,380,56,9,200,39,161
902,1,7,9,-59,15,6,200,34,166
902,2,1,9,206,38,3,200,31,169
903,0,2,6,229,39,0,200,33,167
903,1,7,0,126,30,1,200,39,161
903,2,6,9,291,45,1,200,44,156
904,0,1,9,280,44,1,200,36,164
904,1,6,1,434,58,1,200,44,156
904,2,4,9,207,37,0,200,47,153
905,0,1,2,95,33,17,200,48,152
905,1,9,3,257,47,15,200,40,160
905,2,1,3,-54,22,24,200,45,155
906,0,8,4,84,32,17,200,47,153
906,1,0,9,416,56,0,200,36,164
906,2,6,8,84,32,17,200,48,152
907,0,1,7,127,33,9,200,39,161
907,1,2,4,211,41,10,200,39,161
907,2,8,2,42,26,11,200,39,161
908,0,4,5,224,40,4,200,37,163
908,1,2,1,207,37,0,200,39,161
908,2,5,7,235,41,4,200,43,157
909,0,3,6,133,31,2,200,42,158
909,1,8,4,52,28,14,200,39,161
909,2,5,2,-105,13,12,200,41,159
910,0,1,8,62,26,6,200,40,160
910,1,3,0,-16,20,9,200,25,175
910,2,6,3,132,32,5,200,38,162
911,0,4,5,219,41,8,200,39,161
911,1,3,5,77,27,5,200,41,159
911,2,7,2,195,37,3,200,40,160
912,0,5,0,246,42,4,200,38,162
912,1,5,2,100,28,2,200,42,158
912,2,3,1,337,51,6,200,52,148
913,0,3,4,84,36,28,200,34,166
913,1,8,7,-42,26,32,200,47,153
913,2,7,7,-37,25,28,200,38,162
914,0,5,5,130,38,22,200,40,160
914,1,5,2,58,30,18,200,45,155
914,2,7,7,138,34,9,200,41,159
915,0,9,7,9,19,0,200,43,157
915,1,8,7,64,24,0,200,34,166
915,2,3,7,196,36,0,200,32,168
916,0,4,9,139,33,6,200,40,160
916,1,4,4,400,56,4,200,38,162
916,2,8,4,213,39,4,200,43,157
917,0,1,5,290,46,4,200,36,164
917,1,0,1,81,27,4,200,43,157
917,2,4,4,174,34,0,200,33,167
918,0,3,6,312,48,4,200,39,161
918,1,1,8,133,31,2,200,46,154
918,2,7,7,4,20,4,200,44,156
919,0,9,9,63,25,3,200,39,161
919,1,5,2,258,42,1,200,35,165
